Actual,Predicted,Actual_Min,Predicted_Min,error_min,ape_min
4.7535901911063645,4.01249,115.99999999999999,55.284348,60.7156524658203,0.5234107971191405
3.2188758248682006,3.6840072,24.999999999999996,39.805584,-14.805583953857425,0.592223358154297
4.605170185988092,4.359952,100.00000000000004,78.25338,21.7466201782227,0.2174662017822269
3.2188758248682006,3.4476082,24.999999999999996,31.42514,-6.4251403808593786,0.25700561523437515
3.7376696182833684,3.5852542,42.00000000000001,36.062523,5.937477111816413,0.14136850266229553
3.4965075614664802,3.6382358,33.0,38.024696,-5.024696350097656,0.15226352576053503
4.060443010546419,4.199046,57.999999999999986,66.62275,-8.622749328613295,0.14866809187264307
4.31748811353631,3.507656,74.99999999999997,33.36996,41.63003921508786,0.5550671895345051
3.2188758248682006,3.1001182,24.999999999999996,22.200575,2.7994251251220668,0.11197700500488268
3.912023005428146,3.8877833,49.99999999999999,48.802586,1.1974143981933523,0.023948287963867047
3.091042453358316,3.6593113,22.000000000000004,38.834587,-16.834587097167965,0.7652085044167256
4.499809670330265,3.70617,90.0,40.69764,49.30236053466797,0.5478040059407552
3.4965075614664802,3.967,33.0,52.825817,-19.825817108154297,0.6007823366107363
3.4965075614664802,3.6134233,33.0,37.09282,-4.0928192138671875,0.12402482466264204
4.68213122712422,4.493104,108.00000000000003,89.398506,18.601493835449247,0.17223605403193742
4.31748811353631,3.9584422,74.99999999999997,52.37567,22.62432861328122,0.30165771484374976
3.2188758248682006,3.7611089,24.999999999999996,42.99608,-17.99607849121094,0.7198431396484377
3.4965075614664802,3.6198187,33.0,37.3308,-4.330799102783203,0.13123633644797586
3.912023005428146,3.681936,49.99999999999999,39.723225,10.276775360107415,0.20553550720214833
3.2188758248682006,3.4446924,24.999999999999996,31.333643,-6.33364295959473,0.2533457183837892
3.2188758248682006,3.5495348,24.999999999999996,34.797127,-9.797126770019535,0.39188507080078144
4.31748811353631,3.58517,74.99999999999997,36.05949,38.94050979614255,0.5192067972819009
3.4965075614664802,4.2832193,33.0,72.47338,-39.47338104248047,1.1961630618933476
4.31748811353631,4.559184,74.99999999999997,95.50552,-20.505523681640653,0.2734069824218755
3.2188758248682006,3.3016517,24.999999999999996,27.157457,-2.157457351684574,0.08629829406738297
4.890349128221754,4.0850844,133.0,59.446957,73.55304336547852,0.5530304012441993
4.31748811353631,3.563322,74.99999999999997,35.280205,39.71979522705075,0.5295972696940102
3.2188758248682006,3.5370069,24.999999999999996,34.36391,-9.363910675048832,0.3745564270019533
3.2188758248682006,3.6000288,24.999999999999996,36.599285,-11.599285125732425,0.46397140502929707
4.8283137373023015,4.1277056,125.00000000000004,62.035423,62.96457672119145,0.5037166137695315
3.2188758248682006,3.3614256,24.999999999999996,28.830263,-3.8302631378173864,0.15321052551269548
4.68213122712422,4.68967,108.00000000000003,108.817276,-0.8172760009765341,0.007567370379412351
4.7535901911063645,3.5457585,115.99999999999999,34.66597,81.33403015136717,0.7011554323393723
3.912023005428146,3.5463197,49.99999999999999,34.68543,15.314571380615227,0.3062914276123046
3.2188758248682006,4.0014086,24.999999999999996,54.67511,-29.675109863281254,1.1870043945312503
4.418840607796598,3.675271,83.00000000000003,39.45935,43.54064941406253,0.5245861375188254
3.912023005428146,3.3084855,49.99999999999999,27.343683,22.65631675720214,0.4531263351440429
4.060443010546419,3.810794,57.999999999999986,45.186306,12.813694000244126,0.2209257586248988
3.7376696182833684,3.5301042,42.00000000000001,34.12752,7.872478485107429,0.18743996393112922
3.4965075614664802,3.844376,33.0,46.72952,-13.72951889038086,0.41604602698123816
4.356708826689592,4.4102917,78.0,82.293465,-4.293464660644531,0.05504441872621194
4.7535901911063645,3.3297577,115.99999999999999,27.931572,88.06842803955077,0.7592105865478516
3.912023005428146,3.7218664,49.99999999999999,41.34148,8.65851974487304,0.17317039489746083
4.605170185988092,3.6585598,100.00000000000004,38.805416,61.19458389282231,0.6119458389282229
3.091042453358316,3.528266,22.000000000000004,34.064846,-12.064846038818356,0.5484020926735615
3.2188758248682006,4.221104,24.999999999999996,68.10864,-43.108642578125,1.7243457031250002
3.2188758248682006,3.3374684,24.999999999999996,28.147778,-3.1477775573730504,0.12591110229492203
3.7376696182833684,3.675738,42.00000000000001,39.477783,2.522216796875007,0.06005278087797635
4.189654742026425,4.0388055,65.99999999999997,56.758503,9.241497039794893,0.1400226824211348
4.189654742026425,3.5905948,65.99999999999997,36.255634,29.744365692138643,0.4506722074566463
3.2188758248682006,3.458904,24.999999999999996,31.782125,-6.7821254730224645,0.2712850189208986
3.912023005428146,3.5246456,49.99999999999999,33.941742,16.058258056640618,0.3211651611328124
4.189654742026425,3.9491725,65.99999999999997,51.892406,14.107593536376925,0.21375141721783228
3.2188758248682006,3.5149288,24.999999999999996,33.613537,-8.6135368347168,0.3445414733886721
3.2188758248682006,3.658406,24.999999999999996,38.799446,-13.799446105957035,0.5519778442382814
4.060443010546419,3.64709,57.999999999999986,38.362865,19.63713455200194,0.33857128537934383
4.189654742026425,4.1524324,65.99999999999997,63.588486,2.411514282226534,0.03653809518525053
4.605170185988092,3.948868,100.00000000000004,51.87661,48.12339019775395,0.4812339019775393
3.4339872044851463,3.8422627,31.0,46.63087,-15.630870819091797,0.5042216393255419
3.2188758248682006,3.3124716,24.999999999999996,27.452894,-2.4528942108154332,0.09811576843261734
3.2188758248682006,3.8252454,24.999999999999996,45.844048,-20.844047546386722,0.8337619018554691
3.4965075614664802,3.591376,33.0,36.28397,-3.2839698791503906,0.09951423876213306
3.5263605246161616,3.3616946,34.00000000000001,28.838018,5.161981582641609,0.15182298772475317
3.912023005428146,4.0844707,49.99999999999999,59.41049,-9.410488128662116,0.18820976257324235
4.31748811353631,3.8272495,74.99999999999997,45.93602,29.063980102539034,0.3875197347005206
3.2188758248682006,3.5149174,24.999999999999996,33.61315,-8.613151550292972,0.3445260620117189
3.2188758248682006,4.03407,24.999999999999996,56.49036,-31.49036026000977,1.259614410400391
3.2188758248682006,4.030641,24.999999999999996,56.29699,-31.296989440917972,1.251879577636719
3.2188758248682006,4.168342,24.999999999999996,64.60825,-39.608253479003906,1.5843301391601565
3.4965075614664802,3.383365,33.0,29.469769,3.530231475830078,0.10697671138879025
3.912023005428146,3.607958,49.99999999999999,36.890648,13.1093521118164,0.262187042236328
3.2188758248682006,3.419465,24.999999999999996,30.553066,-5.553066253662113,0.22212265014648455
3.912023005428146,3.8624616,49.99999999999999,47.582333,2.4176673889160085,0.04835334777832018
3.912023005428146,3.7249296,49.99999999999999,41.46831,8.53168869018554,0.1706337738037108
4.189654742026425,3.6928504,65.99999999999997,40.159153,25.84084701538083,0.3915279850815279
3.2188758248682006,3.7204561,24.999999999999996,41.28322,-16.283218383789066,0.6513287353515628
3.912023005428146,4.1201468,49.99999999999999,61.568275,-11.568275451660163,0.2313655090332033
3.912023005428146,3.486584,49.99999999999999,32.67414,17.32585906982421,0.3465171813964843
3.5263605246161616,3.5920532,34.00000000000001,36.308548,-2.3085479736328054,0.06789846981272955
3.912023005428146,3.511845,49.99999999999999,33.51004,16.489959716796868,0.3297991943359374
4.31748811353631,3.906458,74.99999999999997,49.72252,25.277481079101534,0.33703308105468727
4.31748811353631,4.2377815,74.99999999999997,69.25404,5.745956420898409,0.07661275227864549
3.091042453358316,3.6551409,22.000000000000004,38.67297,-16.67296981811523,0.7578622644597831
3.2188758248682006,3.4692001,24.999999999999996,32.111046,-7.111045837402347,0.2844418334960939
3.2188758248682006,3.6621227,24.999999999999996,38.943924,-13.943923950195316,0.5577569580078128
3.2188758248682006,3.6075947,24.999999999999996,36.877247,-11.877246856689457,0.4750898742675783
3.912023005428146,3.8133922,49.99999999999999,45.303856,4.696144104003899,0.093922882080078
4.6913478822291435,4.4096985,108.99999999999997,82.24466,26.755340576171847,0.24546184014836564
3.7376696182833684,3.158192,42.00000000000001,23.528017,18.471982955932624,0.4398091179983957
3.091042453358316,3.8688705,22.000000000000004,47.888264,-25.888263702392575,1.1767392591996624
3.2188758248682006,3.7077315,24.999999999999996,40.761234,-15.76123428344727,0.6304493713378908
4.430816798843313,3.8968341,83.99999999999999,49.246296,34.75370407104491,0.4137345722743442
3.4965075614664802,3.2425528,33.0,25.598986,7.40101432800293,0.22427316145463425
3.2188758248682006,3.8007085,24.999999999999996,44.73287,-19.73286819458008,0.7893147277832033
3.912023005428146,3.6347578,49.99999999999999,37.892673,12.107326507568352,0.24214653015136708
3.2188758248682006,3.6565216,24.999999999999996,38.726402,-13.726402282714847,0.549056091308594
3.4965075614664802,3.7240808,33.0,41.43313,-8.433128356933594,0.25554934414950287
3.2188758248682006,3.6965432,24.999999999999996,40.307728,-15.307727813720707,0.6123091125488284
4.060443010546419,4.3753695,57.999999999999986,79.4692,-21.469200134277358,0.37015862300478214
3.912023005428146,3.4856095,49.99999999999999,32.64232,17.357681274414055,0.34715362548828116
3.2188758248682006,3.4633482,24.999999999999996,31.923683,-6.92368316650391,0.2769473266601564
4.31748811353631,3.3655207,74.99999999999997,28.948566,46.05143356323239,0.6140191141764322
3.4965075614664802,3.6382563,33.0,38.025475,-5.025474548339844,0.1522871075254498
4.8283137373023015,3.7108297,125.00000000000004,40.88772,84.11228179931645,0.6728982543945313
3.2188758248682006,3.2994092,24.999999999999996,27.096624,-2.096624374389652,0.08386497497558609
4.605170185988092,3.6340008,100.00000000000004,37.864,62.136001586914105,0.6213600158691408
3.2188758248682006,3.5361004,24.999999999999996,34.332775,-9.3327751159668,0.37331100463867206
3.713572066704308,3.6889575,41.00000000000001,40.00312,0.9968795776367259,0.02431413603992014
3.912023005428146,3.328158,49.99999999999999,27.886925,22.11307525634765,0.44226150512695306
3.4965075614664802,4.053511,33.0,57.599342,-24.599342346191406,0.7454346165512548
3.912023005428146,3.8116977,49.99999999999999,45.227158,4.772842407226555,0.09545684814453112
3.2188758248682006,3.396163,24.999999999999996,29.849348,-4.849348068237308,0.19397392272949235
3.5263605246161616,3.6528978,34.00000000000001,38.586323,-4.586322784423821,0.13489184660070058
3.912023005428146,3.763706,49.99999999999999,43.107887,6.892112731933587,0.13784225463867175
4.189654742026425,3.832533,65.99999999999997,46.179356,19.82064437866208,0.30031279361609226
3.2188758248682006,3.5298505,24.999999999999996,34.118866,-9.118865966796879,0.3647546386718752
3.258096538021482,3.2575023,26.000000000000004,25.984554,0.015445709228519178,0.0005940657395584299
3.2188758248682006,3.5895476,24.999999999999996,36.21769,-11.21768951416016,0.44870758056640647
3.7376696182833684,3.4562252,42.00000000000001,31.6971,10.302900314331062,0.24530715034121572
4.31748811353631,4.069629,74.99999999999997,58.53525,16.46474838256833,0.2195299784342445
3.5553480614894135,3.8849652,34.99999999999999,48.66525,-13.665248870849616,0.3904356820242748
3.4965075614664802,4.177202,33.0,65.18323,-32.1832275390625,0.9752493193655303
4.07753744390572,3.904537,59.000000000000014,49.627094,9.372905731201186,0.1588628090034099
3.7376696182833684,3.5305696,42.00000000000001,34.14341,7.856590270996101,0.18706167311895475
4.060443010546419,4.078646,57.999999999999986,59.065453,-1.065452575683608,0.01836987199454497
3.912023005428146,3.630003,49.99999999999999,37.71293,12.287071228027337,0.24574142456054676
4.68213122712422,3.602861,108.00000000000003,36.70309,71.29690933227542,0.6601565678914388
3.912023005428146,3.6519322,49.99999999999999,38.54908,11.450920104980462,0.22901840209960928
3.2188758248682006,3.5847259,24.999999999999996,36.043476,-11.043476104736332,0.4417390441894533
4.060443010546419,3.4061034,57.999999999999986,30.147541,27.852458953857408,0.48021480954926576
4.6913478822291435,5.0250716,108.99999999999997,152.18115,-43.18115234375003,0.39615736095183524
4.890349128221754,4.7652755,133.0,117.36344,15.636558532714844,0.11756810926853266
3.4965075614664802,3.6508265,33.0,38.506477,-5.506477355957031,0.1668629501805161
3.912023005428146,3.8775792,49.99999999999999,48.307133,1.6928672790527273,0.03385734558105455
4.8283137373023015,4.0132823,125.00000000000004,55.32818,69.67182159423832,0.5573745727539064
4.31748811353631,3.9420593,74.99999999999997,51.524597,23.47540283203122,0.31300537109374976
3.2188758248682006,3.4466546,24.999999999999996,31.395185,-6.395185470581058,0.25580741882324237
3.4965075614664802,3.595939,33.0,36.44991,-3.449909210205078,0.10454270333954782
3.2188758248682006,3.7097914,24.999999999999996,40.845287,-15.84528732299805,0.6338114929199221
3.912023005428146,3.944173,49.99999999999999,51.633625,-1.6336250305175852,0.03267250061035171
3.6375861597263857,4.3186126,37.99999999999999,75.08438,-37.08438110351563,0.9759047658819905
3.4965075614664802,3.4794195,33.0,32.440884,0.5591163635253906,0.016942920106830017
3.2188758248682006,3.47425,24.999999999999996,32.273617,-7.273616790771488,0.2909446716308596
4.248495242049359,4.360687,70.00000000000003,78.3109,-8.310897827148409,0.1187271118164058
4.31748811353631,3.932991,74.99999999999997,51.05947,23.940528869628878,0.3192070515950518
3.4965075614664802,3.9015818,33.0,49.480656,-16.480655670166016,0.49941380818684894
3.713572066704308,3.1087801,41.00000000000001,22.393711,18.606288909912116,0.45381192463200276
3.2188758248682006,3.4426906,24.999999999999996,31.270983,-6.270982742309574,0.250839309692383
4.430816798843313,3.9916909,83.99999999999999,54.146366,29.85363388061522,0.3554004033406574
4.060443010546419,3.6873822,57.999999999999986,39.940155,18.05984497070311,0.31137663742591576
3.2188758248682006,3.714322,24.999999999999996,41.03076,-16.030761718750004,0.6412304687500002
3.912023005428146,3.993618,49.99999999999999,54.250816,-4.250816345214851,0.08501632690429703
3.912023005428146,3.7279906,49.99999999999999,41.595444,8.404556274414055,0.16809112548828115
4.31748811353631,3.79936,74.99999999999997,44.67259,30.3274116516113,0.4043654886881508
3.912023005428146,3.4716976,49.99999999999999,32.19134,17.80865859985351,0.3561731719970702
4.060443010546419,3.477051,57.999999999999986,32.36414,25.63586044311522,0.44199759384681425
4.189654742026425,3.3843346,65.99999999999997,29.498358,36.50164222717282,0.5530551852601945
4.418840607796598,4.102719,83.00000000000003,60.504566,22.495433807373075,0.2710293229803984
3.044522437723423,3.5204985,21.0,33.801273,-12.801273345947266,0.6095844450451079
3.912023005428146,3.5407302,49.99999999999999,34.492096,15.507904052734368,0.3101580810546874
4.189654742026425,3.8562772,65.99999999999997,47.28898,18.711021423339815,0.28350032459605795
3.2188758248682006,3.8488507,24.999999999999996,46.939087,-21.939086914062504,0.8775634765625002
3.2188758248682006,3.7324383,24.999999999999996,41.78086,-16.78086090087891,0.6712344360351565
4.418840607796598,3.9752483,83.00000000000003,53.263344,29.736656188964872,0.3582729661321068
3.4965075614664802,3.7063239,33.0,40.7039,-7.703899383544922,0.23345149647105823
4.31748811353631,3.8986597,74.99999999999997,49.33628,25.663719177246065,0.342182922363281
3.4965075614664802,3.4386928,33.0,31.146217,1.8537826538085938,0.05617523193359375
3.912023005428146,3.784249,49.99999999999999,44.002617,5.997383117675774,0.1199476623535155
3.912023005428146,4.054201,49.99999999999999,57.6391,-7.639099121093757,0.15278198242187516
4.605170185988092,3.4774742,100.00000000000004,32.37784,67.62216186523442,0.6762216186523439
3.2188758248682006,3.3727372,24.999999999999996,29.15823,-4.158229827880863,0.16632919311523453
4.5217885770490405,3.760505,92.00000000000001,42.97012,49.029880523681655,0.5329334839530614
3.2188758248682006,3.6089394,24.999999999999996,36.92687,-11.926868438720707,0.47707473754882834
4.31748811353631,3.77339,74.99999999999997,43.527374,31.472625732421847,0.4196350097656248
3.7376696182833684,3.7204535,42.00000000000001,41.28311,0.7168884277343821,0.01706877208891386
4.8283137373023015,3.3807027,125.00000000000004,29.391418,95.60858154296879,0.7648686523437501
3.7376696182833684,3.96357,42.00000000000001,52.64494,-10.644939422607415,0.2534509386335098
4.204692619390966,3.9237564,66.99999999999997,50.590122,16.40987777709958,0.24492354891193416
4.8283137373023015,4.777086,125.00000000000004,118.75776,6.242240905761761,0.049937927246094076
3.2188758248682006,3.1978798,24.999999999999996,24.480572,0.5194282531738246,0.020777130126952984
3.2188758248682006,3.6618507,24.999999999999996,38.93333,-13.933330535888675,0.5573332214355471
3.2188758248682006,3.5060878,24.999999999999996,33.317665,-8.31766510009766,0.33270660400390645
3.5263605246161616,3.6946194,34.00000000000001,40.23026,-6.2302589416503835,0.18324291004854065
3.912023005428146,3.5873494,49.99999999999999,36.13816,13.861839294433587,0.2772367858886718
3.912023005428146,4.0052967,49.99999999999999,54.888107,-4.888107299804695,0.09776214599609391
3.912023005428146,3.3456612,49.99999999999999,28.379333,21.620666503906243,0.43241333007812494
4.31748811353631,3.4863563,74.99999999999997,32.666702,42.33329772949216,0.5644439697265623
3.912023005428146,4.0270734,49.99999999999999,56.096497,-6.096496582031257,0.12192993164062516
4.605170185988092,3.6415439,100.00000000000004,38.150692,61.84930801391606,0.6184930801391603
4.605170185988092,4.3480663,100.00000000000004,77.32879,22.671211242675824,0.22671211242675815
3.5263605246161616,3.838119,34.00000000000001,46.438046,-12.438045501708977,0.3658248676973228
4.07753744390572,4.3339047,59.000000000000014,76.24141,-17.2414093017578,0.29222727630097955
3.912023005428146,3.8720164,49.99999999999999,48.039158,1.9608421325683523,0.03921684265136705
4.31748811353631,3.8947685,74.99999999999997,49.144672,25.855327606201143,0.3447377014160154
3.2188758248682006,3.6035128,24.999999999999996,36.72702,-11.727020263671879,0.4690808105468752
3.7376696182833684,3.4953122,42.00000000000001,32.96058,9.039421081542976,0.2152243114653089
3.5263605246161616,3.43068,34.00000000000001,30.897648,3.1023521423339915,0.09124565124511738
4.31748811353631,3.7094712,74.99999999999997,40.83221,34.16778945922849,0.45557052612304666
3.5263605246161616,3.4900527,34.00000000000001,32.787674,1.2123260498046946,0.035656648523667483
3.912023005428146,3.3326588,49.99999999999999,28.012722,21.987277984619134,0.4397455596923827
4.418840607796598,4.1712737,83.00000000000003,64.797935,18.202064514160185,0.2193019820983154
4.276666119016055,3.7985754,72.0,44.63755,27.362449645996094,0.38003402286105686
3.912023005428146,4.2948585,49.99999999999999,73.32184,-23.321838378906257,0.4664367675781252
3.912023005428146,3.3648496,49.99999999999999,28.929146,21.07085418701171,0.4214170837402343
3.912023005428146,3.970623,49.99999999999999,53.01755,-3.0175514221191477,0.060351028442382965
3.7376696182833684,3.7792187,42.00000000000001,43.781822,-1.7818222045898366,0.042424338204519914
3.5263605246161616,3.460396,34.00000000000001,31.82958,2.170419692993171,0.06383587332332855
3.1780538303479458,3.4676695,24.000000000000004,32.061935,-8.061935424804684,0.33591397603352846
3.5263605246161616,3.7212942,34.00000000000001,41.317833,-7.317832946777337,0.21523038078756868
4.189654742026425,3.634297,65.99999999999997,37.875214,28.124786376953097,0.42613312692353195
3.4965075614664802,3.710442,33.0,40.871872,-7.8718719482421875,0.2385415741891572
3.2188758248682006,3.3125534,24.999999999999996,27.455141,-2.4551410675048864,0.09820564270019547
3.2188758248682006,3.4351616,24.999999999999996,31.036427,-6.036426544189457,0.2414570617675783
4.060443010546419,3.886229,57.999999999999986,48.72679,9.273208618164048,0.159882907209725
4.68213122712422,3.5772305,108.00000000000003,35.774326,72.22567367553714,0.6687562377364548
3.5263605246161616,3.8712766,34.00000000000001,48.003628,-14.003627777099602,0.41187140520881177
3.2188758248682006,3.248789,24.999999999999996,25.759129,-0.7591285705566442,0.03036514282226577
4.8283137373023015,4.3093576,125.00000000000004,74.392685,50.607315063476605,0.4048585205078127
3.970291913552122,3.5217273,53.00000000000001,33.842834,19.157165527343757,0.3614559533461086
3.2188758248682006,3.5620296,24.999999999999996,35.23464,-10.234638214111332,0.4093855285644533
4.31748811353631,3.741136,74.99999999999997,42.145844,32.8541564941406,0.4380554199218748
3.2188758248682006,3.6916478,24.999999999999996,40.110886,-15.110885620117191,0.6044354248046877
4.605170185988092,4.518781,100.00000000000004,91.72373,8.276268005371136,0.08276268005371133
4.6913478822291435,3.8535702,108.99999999999997,47.16114,61.83885955810544,0.5673289867716097
3.7376696182833684,4.4658527,42.00000000000001,86.99518,-44.99517822265624,1.0713137672061008
3.713572066704308,3.728787,41.00000000000001,41.62858,-0.6285781860351491,0.015331175269149977
3.713572066704308,3.792191,41.00000000000001,44.353474,-3.353473663330071,0.08179204056902611
3.912023005428146,3.412758,49.99999999999999,30.348835,19.651165008544915,0.39302330017089837
3.713572066704308,3.6012762,41.00000000000001,36.64497,4.35503005981446,0.10622024536132828
3.2188758248682006,3.580789,24.999999999999996,35.90186,-10.90185928344727,0.43607437133789084
4.605170185988092,4.5698624,100.00000000000004,96.53082,3.4691772460937926,0.03469177246093791
3.2188758248682006,3.4831643,24.999999999999996,32.5626,-7.56259918212891,0.30250396728515644
4.8283137373023015,4.9136496,125.00000000000004,136.13535,-11.135345458984332,0.08908276367187463
4.31748811353631,3.7467103,74.99999999999997,42.38143,32.61856842041013,0.43491424560546854
3.912023005428146,3.643684,49.99999999999999,38.23242,11.767578124999993,0.2353515624999999
3.5263605246161616,3.763429,34.00000000000001,43.095947,-9.095947265624993,0.2675278607536762
3.912023005428146,3.6534598,49.99999999999999,38.60801,11.391990661621087,0.22783981323242178
3.2188758248682006,3.4891188,24.999999999999996,32.75707,-7.757068634033207,0.3102827453613283
4.31748811353631,4.014104,74.99999999999997,55.373653,19.626346588134737,0.2616846211751299
3.912023005428146,4.023625,49.99999999999999,55.90338,-5.903381347656257,0.11806762695312516
4.605170185988092,4.0235844,100.00000000000004,55.901115,44.098884582519574,0.44098884582519554
3.912023005428146,3.385001,49.99999999999999,29.51802,20.48197937011718,0.4096395874023437
3.2188758248682006,3.512686,24.999999999999996,33.53823,-8.538230895996097,0.34152923583984396
4.07753744390572,3.7542007,59.000000000000014,42.700077,16.29992294311525,0.2762698803917838
3.7376696182833684,3.9451249,42.00000000000001,51.682793,-9.682792663574212,0.2305426824660526
3.912023005428146,3.6826882,49.99999999999999,39.753117,10.246883392333977,0.20493766784667958
3.2188758248682006,3.5692616,24.999999999999996,35.490376,-10.490375518798832,0.41961502075195334
3.912023005428146,3.6459157,49.99999999999999,38.317844,11.682155609130852,0.23364311218261707
3.4965075614664802,3.6328247,33.0,37.819492,-4.819492340087891,0.14604522242690576
3.2188758248682006,3.6994045,24.999999999999996,40.423225,-15.423225402832035,0.6169290161132814
3.2188758248682006,4.073307,24.999999999999996,58.750935,-33.75093460083008,1.3500373840332034
3.912023005428146,3.6281874,49.99999999999999,37.64452,12.35548019409179,0.24710960388183584
3.2188758248682006,3.4951355,24.999999999999996,32.954754,-7.954753875732425,0.31819015502929704
3.2188758248682006,3.4136734,24.999999999999996,30.376625,-5.37662506103516,0.21506500244140642
4.060443010546419,4.0099087,57.999999999999986,55.141834,2.8581657409667827,0.049278719671841095
3.2188758248682006,3.7492328,24.999999999999996,42.488472,-17.488471984863285,0.6995388793945315
3.4965075614664802,3.3891382,33.0,29.640398,3.3596019744873047,0.10180612043900923
3.912023005428146,3.5670989,49.99999999999999,35.413704,14.586296081542962,0.29172592163085925
3.2188758248682006,3.9002519,24.999999999999996,49.414894,-24.41489410400391,0.9765957641601565
4.31748811353631,3.9097137,74.99999999999997,49.88467,25.115329742431612,0.3348710632324216
3.912023005428146,3.9127965,49.99999999999999,50.03869,-0.038688659667975855,0.0007737731933595173
3.5263605246161616,3.7353609,34.00000000000001,41.903145,-7.903144836425774,0.2324454363654639
3.912023005428146,3.5818565,49.99999999999999,35.9402,14.05979919433593,0.2811959838867186
3.2188758248682006,3.3315341,24.999999999999996,27.981236,-2.981235504150394,0.11924942016601578
3.2188758248682006,3.3748744,24.999999999999996,29.220612,-4.2206115722656286,0.16882446289062517
4.605170185988092,3.5075946,100.00000000000004,33.36791,66.63209152221684,0.6663209152221681
4.605170185988092,4.522832,100.00000000000004,92.09604,7.903961181640668,0.07903961181640665
3.2188758248682006,3.4482954,24.999999999999996,31.446741,-6.44674110412598,0.25786964416503927
3.4965075614664802,3.6479106,33.0,38.39436,-5.394359588623047,0.16346544207948627
3.2188758248682006,3.702194,24.999999999999996,40.53614,-15.536140441894535,0.6214456176757814
3.1780538303479458,3.7150729,24.000000000000004,41.06158,-17.06158065795898,0.710899194081624
3.2188758248682006,3.8228693,24.999999999999996,45.73525,-20.73524856567383,0.8294099426269533
3.912023005428146,3.5475123,49.99999999999999,34.726818,15.273181915283196,0.305463638305664
3.912023005428146,4.0194736,49.99999999999999,55.67179,-5.671791076660163,0.11343582153320328
3.912023005428146,3.6841218,49.99999999999999,39.810146,10.189853668212884,0.2037970733642577
3.2188758248682006,3.581825,24.999999999999996,35.93907,-10.939071655273441,0.4375628662109377
4.948759890378168,4.4875174,141.00000000000003,88.90047,52.099533081054716,0.3695002346174093
3.2188758248682006,3.3311508,24.999999999999996,27.97051,-2.9705104827880895,0.1188204193115236
3.912023005428146,3.9784296,49.99999999999999,53.433056,-3.433055877685554,0.06866111755371108
3.4965075614664802,3.47457,33.0,32.283943,0.7160568237304688,0.021698691628196022
4.189654742026425,4.1513214,65.99999999999997,63.51788,2.482120513915987,0.03760788657448467
